generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
90,70,9.610192601669352e-05,9.762614928575046e-05,9.612097880755662e-05,1.693449094244818e-07
91,76,9.610192601669352e-05,9.762614928575046e-05,9.615908438928305e-05,2.8957735059555294e-07
92,66,9.610192601669352e-05,9.762614928575046e-05,9.612097880755662e-05,1.693449094244818e-07
93,76,9.610192601669352e-05,9.762614928575046e-05,9.612097880755662e-05,1.693449094244818e-07
94,71,9.610192601669352e-05,9.610192601669352e-05,9.610192601669341e-05,3.4030175691204398e-12
95,55,9.610192601669352e-05,9.610192601669352e-05,9.610192601669341e-05,3.4030175691204398e-12
96,66,9.610192601669352e-05,9.610192601669352e-05,9.610192601669341e-05,3.4030175691204398e-12
97,76,9.610192601669352e-05,9.610192601669352e-05,9.610192601669341e-05,3.4030175691204398e-12
98,68,9.610192601669352e-05,9.610192601669352e-05,9.610192601669341e-05,3.4030175691204398e-12
99,74,9.610192601669352e-05,9.610192601669352e-05,9.610192601669341e-05,3.4030175691204398e-12
