generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,422,2.4929683147452274e-05,3.001890160304984e-05,2.7568071493166955e-05,9.468207464033562e-07
1,436,2.4929683147452274e-05,3.001890160304984e-05,2.7576790273680407e-05,1.0029301185817996e-06
2,431,2.4929683147452274e-05,3.001890160304984e-05,2.7605274225200545e-05,1.0498499035510764e-06
3,430,2.49558869627489e-05,3.001890160304984e-05,2.7714603294405134e-05,1.1124002562393866e-06
4,425,2.49558869627489e-05,3.001890160304984e-05,2.7724416000870583e-05,1.1214757635110265e-06
5,413,2.49558869627489e-05,3.001890160304984e-05,2.7744482292651844e-05,1.0960798000298217e-06
6,409,2.49558869627489e-05,3.001890160304984e-05,2.7731920277525127e-05,1.0955405558000662e-06
7,414,2.49558869627489e-05,3.001890160304984e-05,2.779306014125551e-05,1.1042995414883804e-06
8,427,2.49558869627489e-05,3.001890160304984e-05,2.7787669039851948e-05,1.1727797295299708e-06
9,430,2.49558869627489e-05,3.001890160304984e-05,2.7821061452912248e-05,1.1826669710371338e-06
10,428,2.49558869627489e-05,3.001890160304984e-05,2.7823081544745922e-05,1.138171516759926e-06
11,435,2.49558869627489e-05,3.001890160304984e-05,2.78868520163236e-05,1.1176440777046884e-06
12,431,2.49558869627489e-05,3.001890160304984e-05,2.791273095920916e-05,1.1105696740943143e-06
13,434,2.49558869627489e-05,3.001890160304984e-05,2.792235769612093e-05,1.1002876362077098e-06
14,435,2.49558869627489e-05,3.001890160304984e-05,2.8059931870410152e-05,1.101758829419224e-06
15,414,2.49558869627489e-05,3.001890160304984e-05,2.814139903574338e-05,1.113774196329355e-06
16,418,2.49558869627489e-05,3.001890160304984e-05,2.823887826180811e-05,1.1646392990673978e-06
17,411,2.49558869627489e-05,3.001890160304984e-05,2.8304508079857597e-05,1.192032990607641e-06
18,421,2.49558869627489e-05,3.001890160304984e-05,2.8278962707586178e-05,1.182437715997641e-06
19,427,2.49558869627489e-05,3.001890160304984e-05,2.831289289239382e-05,1.1352975647701012e-06
20,442,2.49558869627489e-05,3.001890160304984e-05,2.8371481621884664e-05,1.1134675021898271e-06
21,424,2.49558869627489e-05,3.001890160304984e-05,2.8420666497677343e-05,1.0716057132712224e-06
22,430,2.49558869627489e-05,3.001890160304984e-05,2.8335827018935365e-05,1.0931375450241568e-06
23,418,2.49558869627489e-05,3.001890160304984e-05,2.8384171221726597e-05,1.0548874242137983e-06
24,429,2.49558869627489e-05,3.001890160304984e-05,2.8421480097470542e-05,1.0001931665590055e-06
25,428,2.5351196909257188e-05,3.001890160304984e-05,2.8442195295952255e-05,1.0031658423266017e-06
26,431,2.5351196909257188e-05,3.001890160304984e-05,2.8486226041409448e-05,1.039129213587331e-06
27,441,2.5351196909257188e-05,3.001890160304984e-05,2.8468745028954392e-05,1.0445964310738278e-06
28,402,2.5351196909257188e-05,3.001890160304984e-05,2.849363736863183e-05,1.0512151736418387e-06
29,420,2.5351196909257188e-05,3.001890160304984e-05,2.8551044275285134e-05,1.0261582560929337e-06
30,421,2.5351196909257188e-05,3.001890160304984e-05,2.8618012777982925e-05,9.899679794174486e-07
31,425,2.6590893628792703e-05,3.001890160304984e-05,2.863429789797665e-05,9.575819164235933e-07
32,440,2.665482805874774e-05,3.001890160304984e-05,2.870062005363364e-05,8.904014473318589e-07
33,422,2.665482805874774e-05,3.001890160304984e-05,2.864762440892747e-05,8.934058705477754e-07
34,418,2.665482805874774e-05,3.001890160304984e-05,2.863607587472582e-05,8.771429024548599e-07
35,424,2.665482805874774e-05,3.001890160304984e-05,2.867807342977638e-05,8.632717916681823e-07
36,434,2.665482805874774e-05,3.001890160304984e-05,2.8619582877064264e-05,8.347712815096249e-07
37,421,2.665482805874774e-05,3.001890160304984e-05,2.8591936720093498e-05,8.123642702131249e-07
38,423,2.665482805874774e-05,3.001890160304984e-05,2.868624203889597e-05,7.54140027123655e-07
39,413,2.665482805874774e-05,3.001890160304984e-05,2.8671476854558302e-05,7.603864279943668e-07
40,408,2.665482805874774e-05,3.001890160304984e-05,2.871806647197128e-05,7.503670094912172e-07
41,416,2.665482805874774e-05,3.001890160304984e-05,2.8731242604156318e-05,7.678083687831434e-07
42,433,2.665482805874774e-05,3.001890160304984e-05,2.8759744637946864e-05,7.207660558950524e-07
43,434,2.665482805874774e-05,3.001890160304984e-05,2.8777377584867075e-05,6.921895609269192e-07
44,413,2.665482805874774e-05,3.001890160304984e-05,2.8787345022620463e-05,6.896919187989321e-07
45,440,2.6855650860712056e-05,3.001890160304984e-05,2.879251304161536e-05,6.595142531217847e-07
46,416,2.6855650860712056e-05,3.001890160304984e-05,2.880993383895272e-05,6.420030698691123e-07
47,430,2.6855650860712056e-05,3.001890160304984e-05,2.8797507951824095e-05,6.496271384009362e-07
48,416,2.6855650860712056e-05,3.001890160304984e-05,2.8773806204553722e-05,6.599206694099224e-07
49,441,2.6855650860712056e-05,3.001890160304984e-05,2.877947999195913e-05,6.328177940174769e-07
50,429,2.6855650860712056e-05,3.001890160304984e-05,2.8782071256532765e-05,6.052075790927505e-07
51,426,2.6855650860712056e-05,3.001890160304984e-05,2.881810968909165e-05,6.081295502903865e-07
52,434,2.6855650860712056e-05,3.001890160304984e-05,2.8866827295271494e-05,5.956224073754916e-07
53,433,2.6855650860712056e-05,3.001890160304984e-05,2.890989676255024e-05,5.805985092439484e-07
54,430,2.6855650860712056e-05,3.001890160304984e-05,2.893274817582369e-05,5.720203729563644e-07
55,414,2.6855650860712056e-05,3.001890160304984e-05,2.898753273371194e-05,5.77552535129805e-07
56,436,2.6855650860712056e-05,3.001890160304984e-05,2.9001816354413487e-05,5.797022528056227e-07
57,405,2.6855650860712056e-05,3.001890160304984e-05,2.902756564619642e-05,5.765891813915813e-07
