generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,avg_cost
0,22,0.006772353817042006,0.00930733752931347,0.008215519294658464,0.0005043297835374375,121.72085100575156
1,24,0.006327776021910131,0.009399815546489207,0.008184622660751612,0.0005864092764006232,122.18034250929874
2,25,0.0076794482574965165,0.008938315430145134,0.008250582083497915,0.00040034943116514253,121.20356962451312
3,30,0.007526185337248392,0.009194734471264048,0.008147586236561354,0.00040030591617305414,122.73573681400453
4,30,0.006576105783824826,0.009392420204153991,0.008120759589454392,0.0004650295360448088,123.14119005549662
5,18,0.006799682110975084,0.008907726840702887,0.008189606965693423,0.00042889921644133133,122.10598190963721
6,22,0.006799682110975084,0.009004620545580908,0.008141565649783132,0.0005002853498010002,122.82649836848483
7,28,0.007247441532308432,0.00923752377378517,0.008169440954308306,0.0004890020853775187,122.40739673534594
8,30,0.006846997438275793,0.00932971742849751,0.008167434307263943,0.0005596805602017091,122.43747086041711
9,27,0.00695205752305813,0.00932971742849751,0.008169988030970866,0.0004985850659934655,122.39920012234911
10,28,0.006350946171382758,0.008939454722468576,0.00798148115979039,0.0005926209569444988,125.29002825163118
11,26,0.00752695510682845,0.009126348822731124,0.008245156840289645,0.0004272318283591671,121.28332054443622
12,22,0.007089688607066316,0.009071805048310939,0.00816512384550657,0.0005160022159686754,122.47211664160119
13,24,0.006019067267010852,0.009211893206924388,0.007974737215917694,0.0007294500564099573,125.39598145052167
14,30,0.006357565327133201,0.009138865936518564,0.008067232306002588,0.0006623272557619044,123.95825012451044
15,28,0.006746609190765043,0.0089745901755322,0.00811162675729048,0.000492905802377898,123.27983398659595
16,26,0.00649415443673573,0.009272025460331412,0.00799429341286891,0.0006276589853470521,125.08922907310831
17,28,0.006461284787698067,0.009110379118048684,0.00810319230341025,0.0007014403652045055,123.40815354698509
18,30,0.006512375508326261,0.00904472604301996,0.008293351356912716,0.0005849661451822946,120.57851608644013
19,28,0.006499974695768269,0.009312831183065529,0.008139286459124703,0.0007561511235135575,122.86089266202579
20,28,0.006592683701828506,0.00967256312564725,0.008207345427217969,0.0006178954843612059,121.84207535407322
21,28,0.006592683701828506,0.009928349566303429,0.008289183289143858,0.0005993756437391857,120.63914683967425
22,28,0.007624292327049464,0.009140046099401045,0.008298480963457346,0.0003971182689393427,120.50398192193673
23,30,0.006966595925431671,0.009566337332623544,0.00830915882374529,0.0006217018456409904,120.34912573126839
24,28,0.0068578176549767755,0.009670271312929569,0.00813790552436803,0.0006164330575457215,122.88174113174624
25,20,0.006224615211387899,0.009670271312929569,0.008020029831651183,0.0008011693762701809,124.6878155058081
26,18,0.006191203996267944,0.009670271312929569,0.008330869108284313,0.0008634931211502627,120.03549533692569
27,26,0.00688044314306981,0.010113587926782457,0.008568221757671706,0.0007078679109324907,116.71033130119825
28,24,0.00736373182781916,0.009670271312929569,0.008408991423093422,0.0006264501502045775,118.92032583761743
29,24,0.007190761816841075,0.00901546425474412,0.008069336672578652,0.0004859622032426643,123.92592360140529
30,24,0.007331858243560977,0.00901546425474412,0.008140191143449773,0.000440318533273941,122.84723815173275
31,30,0.0073543619548005704,0.008991300130751886,0.008109788886127225,0.0004657874987648504,123.30777213086533
32,28,0.006735045447246922,0.00919078092831783,0.00800018317177382,0.00046991326678743744,124.99713800656362
33,20,0.006735045447246922,0.009102277662485683,0.007890278045185958,0.0005208207854532211,126.73824601277812
34,26,0.0070598963873374125,0.009102277662485683,0.00800640230610646,0.0004683439305406514,124.90004396073162
35,28,0.00732392856895134,0.00933200985830968,0.008250983475740945,0.0005644960631955559,121.1976733367775
36,22,0.00732392856895134,0.009740433913248175,0.008197396491035635,0.0005587122201451164,121.98995145514341
37,26,0.007348775116227855,0.009740433913248175,0.008237955096243543,0.0005481201711172955,121.38934824444405
38,26,0.007428438614687989,0.009740433913248175,0.008308187162095864,0.0005065925406483564,120.36320083907871
39,28,0.006348800196555346,0.008973338078209901,0.007997416080664434,0.0005520981059340937,125.04038678414229
40,24,0.006348800196555346,0.009283602923245782,0.008053726997020467,0.0006741159374069744,124.16611593240708
41,25,0.0062198820267074075,0.008920963386511865,0.007961426868790393,0.0006986730469012791,125.60562528308867
42,28,0.006221396094894055,0.009735276381236679,0.008238581018804503,0.0006892913344601482,121.38012574222515
43,26,0.0065339060188012825,0.009229493657647005,0.008338474079721813,0.000617315676630396,119.92601889018067
44,21,0.0065339060188012825,0.00912415281350734,0.00828112634075085,0.0005993104187982017,120.75652017033833
45,24,0.006574967393675083,0.009327258196400555,0.0080552511383348,0.0007192224316387585,124.14262234991253
46,20,0.00740686793303269,0.009210813510047907,0.00836643225880352,0.0004617734360431368,119.52526107502477
47,20,0.006839575706406867,0.01023158423991846,0.008476136638606612,0.0005687246597384627,117.97827744367149
48,24,0.0062355898030477044,0.01023158423991846,0.008222781012942583,0.0007768331669150372,121.61335665220915
49,28,0.006511805957917703,0.009757665048043858,0.008352593161424855,0.0006056975041310125,119.7232979834746
50,24,0.0062228389487194195,0.009177642036250338,0.008136012005028108,0.0006305016327812074,122.91033978096314
51,26,0.0062228389487194195,0.009506539172397289,0.008131821695976277,0.0006492923640914265,122.97367519688878
52,28,0.006389503702835267,0.009402964072892116,0.00801276760236516,0.0006390349526427628,124.80082408790018
53,24,0.007453908164359635,0.009475144418820192,0.008196720166579196,0.0005710334857678463,122.00001704063763
54,30,0.0073404975610800675,0.008989924093209856,0.008184137993716863,0.0003931837446663264,122.18757806475419
55,24,0.00719502620380409,0.009138359285484532,0.008169730472272388,0.0004677868096712863,122.40305887617033
56,28,0.006583217980125872,0.008791039062947282,0.008074162977513736,0.0005432012019703945,123.85184727939792
57,28,0.006509987051872423,0.009698074845213896,0.007903212151746492,0.0007421892609004301,126.53083085704777
58,20,0.0060205646278034194,0.009754223290158683,0.00794006412072473,0.0008856154294562423,125.94356730569133
59,24,0.0060205646278034194,0.009280915159993592,0.007860792340322118,0.0009447034996656783,127.21363912267172
60,24,0.006595677501130499,0.008946985162804136,0.007931022946264564,0.0006512011915942049,126.08713992827248
