generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,844,0.00024348283291678215,0.00030464619265967407,0.0002712607810717999,1.0244634227300566e-05
1,869,0.00024348283291678215,0.00030308271334394016,0.00027176949860366773,1.0034878341973002e-05
2,850,0.00024743393339841653,0.00030308271334394016,0.0002714032548525617,1.0148528355924194e-05
3,847,0.00024743393339841653,0.00030308271334394016,0.00027108040043039467,1.0177946737638266e-05
4,841,0.00024747038685188485,0.00030308271334394016,0.0002717257125836256,9.944045974400478e-06
5,837,0.00024747038685188485,0.00030308271334394016,0.0002718193569394613,1.0399064289141214e-05
6,844,0.00024747038685188485,0.00030308271334394016,0.00027218474727750704,1.0188887936307854e-05
7,832,0.00024747038685188485,0.00030308271334394016,0.00027249376323616503,1.025324106403231e-05
8,828,0.00024747038685188485,0.00030308271334394016,0.0002728113435456478,1.0387708896442394e-05
9,830,0.00024747038685188485,0.00030308271334394016,0.00027300599295576437,1.079244746870058e-05
10,858,0.00024747038685188485,0.00030308271334394016,0.0002731320897589858,1.0878390919290709e-05
11,868,0.00024747038685188485,0.00030308271334394016,0.000273411659955721,1.0477974615004906e-05
12,868,0.00024747038685188485,0.00030308271334394016,0.0002736109273341663,1.035512653812296e-05
13,863,0.00025303667890519144,0.00030308271334394016,0.0002735850885389986,9.968345309648487e-06
14,856,0.00025303667890519144,0.00030308271334394016,0.00027386086577156415,9.192617468816264e-06
15,848,0.00025303667890519144,0.00030308271334394016,0.00027444481485770897,9.351119339212668e-06
16,858,0.00025303667890519144,0.00030308271334394016,0.0002745539310608264,9.207468060476193e-06
17,877,0.00025303667890519144,0.00030308271334394016,0.0002749096395158069,9.193015250387745e-06
18,865,0.00025303667890519144,0.00030308271334394016,0.00027494316500767195,9.584636376830658e-06
19,846,0.00025303667890519144,0.00030308271334394016,0.00027565098581198164,9.95897320390019e-06
20,851,0.00025303667890519144,0.00030308271334394016,0.00027580053730382614,9.821164657613683e-06
21,825,0.00025303667890519144,0.00030308271334394016,0.0002758961426244529,9.561629121794535e-06
22,877,0.00025303667890519144,0.00030308271334394016,0.00027639402104726843,9.638052559291873e-06
23,860,0.00025303667890519144,0.00030308271334394016,0.0002768338701188723,9.72187555838328e-06
24,850,0.00025303667890519144,0.00030308271334394016,0.0002772698337744597,9.574405569955143e-06
25,853,0.00025303667890519144,0.00030308271334394016,0.0002780655907085658,9.62839013953518e-06
26,840,0.00025479808306025023,0.00030308271334394016,0.00027848368649203975,9.608424994807823e-06
27,871,0.00025479808306025023,0.00030308271334394016,0.0002790671177135628,1.0001991023152814e-05
28,848,0.00025479808306025023,0.00030308271334394016,0.0002796996227738432,1.0155142564290082e-05
29,871,0.00025479808306025023,0.00030308271334394016,0.0002801384813083267,1.0229062095694353e-05
30,890,0.00025479808306025023,0.00030308271334394016,0.00028037154717981417,1.050995597639612e-05
