generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
125,334,1.2799863122112701e-05,1.5586116019930225e-05,1.5223681605264964e-05,3.960088266424828e-07
126,342,1.2799863122112701e-05,1.5586116019930225e-05,1.520594171076607e-05,4.350592331675392e-07
127,342,1.2799863122112701e-05,1.5586116019930225e-05,1.5202488207114546e-05,4.5204950959721206e-07
128,333,1.3103360168077579e-05,1.5586116019930225e-05,1.5214692576723021e-05,4.38336569440001e-07
129,342,1.3109625559691478e-05,1.5586116019930225e-05,1.521768377347689e-05,4.487028005818013e-07
130,324,1.318707518480024e-05,1.5586116019930225e-05,1.5218639162957328e-05,4.2514493964174374e-07
131,345,1.3093105984349724e-05,1.5586116019930225e-05,1.5246751518567911e-05,4.111147943762554e-07
132,340,1.3093105984349724e-05,1.5586116019930225e-05,1.5235145076781511e-05,4.3525240790818415e-07
133,345,1.3093105984349724e-05,1.5586116019930225e-05,1.523984843792742e-05,4.46156298365277e-07
134,348,1.2993730012083907e-05,1.5586116019930225e-05,1.5243690034805726e-05,4.397890064346393e-07
135,320,1.3093105984349724e-05,1.5586116019930225e-05,1.5252982690239776e-05,3.9361339225826925e-07
136,336,1.2587082863539604e-05,1.5586116019930225e-05,1.524291246387485e-05,4.185221621161284e-07
137,357,1.2537407102329302e-05,1.5586116019930225e-05,1.519610161606575e-05,5.402755866260755e-07
138,326,1.2587082863539604e-05,1.5586116019930225e-05,1.5190801535334714e-05,5.286199274922603e-07
139,336,1.2577525292074403e-05,1.5586116019930225e-05,1.5192882305529899e-05,5.214554383456173e-07
140,335,1.2577525292074403e-05,1.5586116019930225e-05,1.5190700724267907e-05,5.230857371214932e-07
141,347,1.2577525292074403e-05,1.5698950085105093e-05,1.524727883434199e-05,4.545853395422691e-07
142,331,1.2587082863539604e-05,1.5698950085105093e-05,1.527158380284655e-05,4.459673788795537e-07
143,340,1.2587082863539604e-05,1.5698950085105093e-05,1.528854850852984e-05,4.5395601619517934e-07
144,340,1.2587082863539604e-05,1.5698950085105093e-05,1.5290167916631108e-05,4.3988461372555804e-07
145,343,1.2587082863539604e-05,1.5698950085105093e-05,1.524643483245294e-05,5.009195873130676e-07
146,332,1.2587082863539604e-05,1.576517316736202e-05,1.5248565712029283e-05,4.816022403317333e-07
147,340,1.2813210725420241e-05,1.576517316736202e-05,1.525633718769651e-05,4.522951543767845e-07
148,329,1.2444260870600332e-05,1.576517316736202e-05,1.525132043230434e-05,4.7491772162603063e-07
149,323,1.2813210725420241e-05,1.576517316736202e-05,1.530399400287835e-05,4.050993137006214e-07
150,346,1.3343845911670623e-05,1.576517316736202e-05,1.5308992703603913e-05,3.9863905228296303e-07
151,334,1.3218958994219013e-05,1.576517316736202e-05,1.5276345077998356e-05,4.3637302394014007e-07
152,339,1.3111291398362426e-05,1.576517316736202e-05,1.5285329841259618e-05,4.3241241659055213e-07
153,340,1.2948156372127461e-05,1.576517316736202e-05,1.5286159016482923e-05,4.441357948661857e-07
154,339,1.2948156372127461e-05,1.576517316736202e-05,1.52977039311528e-05,4.346394629561681e-07
155,337,1.2798569812632683e-05,1.580257390345283e-05,1.528752450447154e-05,4.3376944868558673e-07
156,348,1.2798569812632683e-05,1.576517316736202e-05,1.529578473524179e-05,4.828293126456886e-07
157,347,1.2798569812632683e-05,1.576517316736202e-05,1.5288835480039403e-05,4.6458711147045757e-07
158,346,1.2798569812632683e-05,1.576517316736202e-05,1.5251000345949111e-05,5.34893276035196e-07
159,332,1.2798569812632683e-05,1.5776897100923054e-05,1.5246786790086718e-05,4.998597301249702e-07
160,340,1.2367921787735902e-05,1.5776897100923054e-05,1.5238290473544064e-05,5.138287462222104e-07
161,336,1.2367921787735902e-05,1.576517316736202e-05,1.523683173598556e-05,5.22612750302187e-07
162,336,1.2367921787735902e-05,1.576517316736202e-05,1.5249588663879451e-05,5.053957170203831e-07
163,330,1.2367921787735902e-05,1.576517316736202e-05,1.5228988481666322e-05,5.358358447330578e-07
164,362,1.2367921787735902e-05,1.576517316736202e-05,1.5240448647939463e-05,5.204227677879033e-07
165,344,1.2367921787735902e-05,1.576517316736202e-05,1.5275988236881703e-05,4.906203359452285e-07
166,350,1.2893687295821072e-05,1.576517316736202e-05,1.5302334101129504e-05,4.692105445626811e-07
167,354,1.2893687295821072e-05,1.576517316736202e-05,1.5328501408747272e-05,4.2625933149389534e-07
168,342,1.326033366321104e-05,1.5654197838113607e-05,1.5338942049792383e-05,3.482817242310035e-07
169,349,1.326033366321104e-05,1.5654197838113607e-05,1.5371504172074226e-05,3.1741443626132484e-07
170,364,1.2539815426150127e-05,1.612374526832999e-05,1.5355921715293466e-05,3.75720360072923e-07
171,338,1.2539815426150127e-05,1.5654197838113607e-05,1.5317911682368222e-05,4.49176963319761e-07
172,344,1.2539815426150127e-05,1.5654197838113607e-05,1.5338039403677032e-05,3.98964938234727e-07
173,355,1.2668187628898866e-05,1.5654197838113607e-05,1.537243163766364e-05,3.649520923466021e-07
174,345,1.2668187628898866e-05,1.5654197838113607e-05,1.53512009943716e-05,4.0402585879010043e-07
175,362,1.2438511998815618e-05,1.5830547626340047e-05,1.531529311847665e-05,4.782774642815283e-07
176,336,1.2438511998815618e-05,1.5930242472023174e-05,1.529771515090954e-05,4.911615910731203e-07
177,322,1.2438511998815618e-05,1.5930242472023174e-05,1.527980043493358e-05,4.908845311411029e-07
178,344,1.2768497359678412e-05,1.5930242472023174e-05,1.5289089461590627e-05,4.549706232563213e-07
179,337,1.2768497359678412e-05,1.5930242472023174e-05,1.527182879119861e-05,4.96586557361158e-07
180,340,1.2768497359678412e-05,1.5930242472023174e-05,1.5307867265476158e-05,4.7213672454641144e-07
181,342,1.2768497359678412e-05,1.5930242472023174e-05,1.5297614458983148e-05,5.065259527088009e-07
182,338,1.2768497359678412e-05,1.5930242472023174e-05,1.527114854575653e-05,5.157794456511407e-07
183,350,1.3002921652603454e-05,1.5930242472023174e-05,1.532681218245116e-05,4.291450484314616e-07
184,321,1.3002921652603454e-05,1.5930242472023174e-05,1.527184746201676e-05,5.056423943816487e-07
185,338,1.3002921652603454e-05,1.5930242472023174e-05,1.528793187436459e-05,4.985229997236221e-07
186,329,1.2686159448714806e-05,1.5930242472023174e-05,1.529397900103412e-05,5.196695689049574e-07
187,334,1.2230900460026987e-05,1.5930242472023174e-05,1.5312693111442967e-05,4.6112552171758795e-07
188,340,1.3002921652603454e-05,1.5930242472023174e-05,1.535055031451089e-05,4.001802456656738e-07
189,346,1.3002921652603454e-05,1.5930242472023174e-05,1.5348889189770317e-05,3.997838071248702e-07
190,343,1.3310037233817803e-05,1.5930242472023174e-05,1.5358226887923902e-05,3.770023693542528e-07
191,345,1.2882307866753695e-05,1.5930242472023174e-05,1.5332857216514695e-05,4.094583831800819e-07
192,346,1.2882307866753695e-05,1.5930242472023174e-05,1.531957435593293e-05,4.3938722656695474e-07
193,344,1.2882307866753695e-05,1.5930242472023174e-05,1.5318173165432627e-05,4.5731208755687955e-07
194,340,1.2882307866753695e-05,1.5930242472023174e-05,1.5288145787546267e-05,4.763319919063505e-07
195,347,1.2992778547456894e-05,1.5930242472023174e-05,1.5343424743563006e-05,3.965919915777596e-07
196,330,1.2992778547456894e-05,1.5930242472023174e-05,1.5318667436306396e-05,4.2440550084382164e-07
197,341,1.2992778547456894e-05,1.5930242472023174e-05,1.5310021299615328e-05,4.2308684102920685e-07
198,331,1.3310037233817803e-05,1.5930242472023174e-05,1.5295293703881238e-05,4.56020439614955e-07
199,334,1.3310037233817803e-05,1.610092167141762e-05,1.53015205704272e-05,4.567261552714958e-07
200,343,1.2935195931846987e-05,1.610092167141762e-05,1.5279104027944452e-05,4.848530208201054e-07
201,350,1.251076973579552e-05,1.610092167141762e-05,1.526312332928015e-05,5.272590480572355e-07
202,324,1.251076973579552e-05,1.610092167141762e-05,1.5233188435253322e-05,5.511216189008106e-07
203,363,1.2732621958735454e-05,1.610092167141762e-05,1.5266219147556712e-05,5.372767295710427e-07
204,349,1.2732621958735454e-05,1.610092167141762e-05,1.5255916958834396e-05,5.212064726895301e-07
205,355,1.2732621958735454e-05,1.610092167141762e-05,1.5232916859098669e-05,5.887180830717455e-07
206,355,1.2732621958735454e-05,1.5930242472023174e-05,1.5263596866119083e-05,5.479313178357262e-07
207,332,1.2161263612400396e-05,1.5930242472023174e-05,1.5271620866054613e-05,5.59543451771741e-07
208,336,1.2161263612400396e-05,1.5930242472023174e-05,1.5288310866986073e-05,5.591742118093218e-07
209,330,1.2161263612400396e-05,1.5930242472023174e-05,1.528087171738984e-05,6.029660842180194e-07
210,347,1.2161263612400396e-05,1.5930242472023174e-05,1.5304782625213267e-05,5.580767473160384e-07
211,338,1.2161263612400396e-05,1.5930242472023174e-05,1.531331069961094e-05,5.375867548492071e-07
212,334,1.2161263612400396e-05,1.5930242472023174e-05,1.5329659171504932e-05,5.30970595008764e-07
213,337,1.2161263612400396e-05,1.5930242472023174e-05,1.5298930892617457e-05,5.636838448716367e-07
214,336,1.2161263612400396e-05,1.5930242472023174e-05,1.5269732166759488e-05,5.638107721421083e-07
215,332,1.3212155996185973e-05,1.6149071056457553e-05,1.524719612303857e-05,5.46838192697546e-07
216,360,1.3212155996185973e-05,1.5930242472023174e-05,1.5231204603645909e-05,5.680590430878246e-07
217,356,1.3578457287853628e-05,1.5930242472023174e-05,1.528107779669584e-05,5.041531241485687e-07
218,341,1.331408503549327e-05,1.5930242472023174e-05,1.526820145398941e-05,5.082183594752406e-07
219,338,1.2790394428113132e-05,1.5930242472023174e-05,1.529105527902348e-05,5.068203005284425e-07
220,340,1.2790394428113132e-05,1.5930242472023174e-05,1.5326639250560643e-05,4.5994843607937316e-07
221,348,1.271285954571079e-05,1.5930242472023174e-05,1.5295895467250614e-05,5.119680252334203e-07
222,349,1.2678658774753006e-05,1.5930242472023174e-05,1.52443375054529e-05,5.934310116535043e-07
223,344,1.2678658774753006e-05,1.5930242472023174e-05,1.5309512746290507e-05,4.9993439977739e-07
224,334,1.2678658774753006e-05,1.5930242472023174e-05,1.5312188378880886e-05,4.995659237862291e-07
225,344,1.2678658774753006e-05,1.5930242472023174e-05,1.5302235632408937e-05,5.094885689980718e-07
226,350,1.2678658774753006e-05,1.5930242472023174e-05,1.5319108982591476e-05,5.033059549210306e-07
227,335,1.2678658774753006e-05,1.5930242472023174e-05,1.528423830966245e-05,5.240043297078737e-07
228,324,1.2678658774753006e-05,1.5930242472023174e-05,1.5281785456241126e-05,5.584390152002661e-07
229,342,1.2511158383285288e-05,1.5930242472023174e-05,1.5269437350059338e-05,6.089773647448537e-07
230,346,1.271285954571079e-05,1.5930242472023174e-05,1.5246306899237991e-05,6.456371498791496e-07
231,334,1.2957857771440092e-05,1.5930242472023174e-05,1.521278777723195e-05,6.534847107721189e-07
232,339,1.2957857771440092e-05,1.5930242472023174e-05,1.5261204324518126e-05,5.969900767752292e-07
233,360,1.2646674861283065e-05,1.5930242472023174e-05,1.5265513698783747e-05,5.972101285907903e-07
234,342,1.2957857771440092e-05,1.5930242472023174e-05,1.535826765896838e-05,5.072462824879474e-07
235,336,1.2964047805636951e-05,1.5930242472023174e-05,1.535814297364169e-05,5.009188456909473e-07
236,347,1.2801241870010272e-05,1.5930242472023174e-05,1.532375163315624e-05,5.571016602952532e-07
237,327,1.2952623487372326e-05,1.5930242472023174e-05,1.5365999107202708e-05,5.056882700011045e-07
238,335,1.2912739751778967e-05,1.5930242472023174e-05,1.5331524796728988e-05,5.238993781906094e-07
239,334,1.2912739751778967e-05,1.5930242472023174e-05,1.5309414912509683e-05,5.51606605900737e-07
240,337,1.2912739751778967e-05,1.5930242472023174e-05,1.5307533009837202e-05,5.314172163065009e-07
241,338,1.3575376498665647e-05,1.5930242472023174e-05,1.533448513577076e-05,4.894246519003971e-07
242,334,1.2894832325452262e-05,1.5930242472023174e-05,1.5355865381193128e-05,4.756157601581043e-07
243,329,1.2894832325452262e-05,1.5930242472023174e-05,1.53231855568627e-05,5.293527813209396e-07
244,324,1.2894832325452262e-05,1.5930242472023174e-05,1.534781158669476e-05,4.6689681432439976e-07
245,336,1.3164911885550586e-05,1.5930242472023174e-05,1.5336747144780218e-05,4.477390687451279e-07
246,352,1.2876885235016555e-05,1.5930242472023174e-05,1.5318096391206057e-05,4.82832018425243e-07
247,356,1.2876885235016555e-05,1.580901387250543e-05,1.5293247590047874e-05,4.813528129012743e-07
248,356,1.2876885235016555e-05,1.580901387250543e-05,1.526457246819506e-05,5.422848921210566e-07
249,337,1.2876885235016555e-05,1.580901387250543e-05,1.525158871232544e-05,5.518954002568978e-07
250,340,1.2876885235016555e-05,1.580901387250543e-05,1.5291401624731156e-05,4.89896078560956e-07
251,340,1.2593103950200628e-05,1.580901387250543e-05,1.528366745091313e-05,5.361978647101511e-07
252,332,1.2593103950200628e-05,1.57893090799506e-05,1.5298113289149412e-05,5.093864033825786e-07
253,336,1.2866418277979015e-05,1.57893090799506e-05,1.5270991496844894e-05,5.133555156013791e-07
254,341,1.2383522174430878e-05,1.57893090799506e-05,1.5202179444904802e-05,5.92442563119543e-07
255,357,1.3162109320202186e-05,1.57893090799506e-05,1.5233652351624386e-05,5.298960571215311e-07
256,335,1.2517665914799975e-05,1.57893090799506e-05,1.5229993687992571e-05,5.368941800174737e-07
257,330,1.3304971850072987e-05,1.57893090799506e-05,1.5232615180220505e-05,5.139058477492115e-07
258,351,1.2695902981766196e-05,1.57893090799506e-05,1.524177021282561e-05,5.124912990104637e-07
259,324,1.2695902981766196e-05,1.57893090799506e-05,1.5229709442371289e-05,5.551324992619214e-07
260,362,1.2695902981766196e-05,1.57893090799506e-05,1.5315760910631783e-05,5.060764926354029e-07
261,332,1.2695902981766196e-05,1.57893090799506e-05,1.532603064771402e-05,4.746029521837485e-07
262,349,1.2695902981766196e-05,1.57893090799506e-05,1.5304829499853027e-05,5.207524524146344e-07
263,333,1.2655971967476925e-05,1.57893090799506e-05,1.529045552495926e-05,5.493065038745878e-07
264,347,1.245713573103122e-05,1.57893090799506e-05,1.5294039771976087e-05,5.764969541220044e-07
265,357,1.245713573103122e-05,1.57893090799506e-05,1.5249551901066422e-05,5.989949430947223e-07
266,350,1.245713573103122e-05,1.57893090799506e-05,1.5324532983071944e-05,4.904199835063212e-07
267,345,1.245713573103122e-05,1.57893090799506e-05,1.532010038562785e-05,5.554031282067545e-07
268,320,1.245713573103122e-05,1.57893090799506e-05,1.5323098459279157e-05,5.44818798504973e-07
269,332,1.245713573103122e-05,1.57893090799506e-05,1.5326062055536245e-05,5.232135931014425e-07
270,355,1.245713573103122e-05,1.57893090799506e-05,1.5316938928595552e-05,5.217292990444759e-07
271,349,1.3521797241859369e-05,1.6063414898086822e-05,1.537232085216297e-05,3.900104716240862e-07
272,335,1.3187007747511194e-05,1.5918263993744765e-05,1.5360209532240962e-05,3.9839312558218413e-07
273,344,1.3022698759201452e-05,1.5918263993744765e-05,1.535570244147061e-05,3.993650775076925e-07
274,348,1.3022698759201452e-05,1.5918263993744765e-05,1.5331661840710918e-05,4.574200327403512e-07
