generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,68,9.658654245723038e-05,0.00012551130030706516,0.00011096695517917718,7.184203988060936e-06
1,72,9.658654245723038e-05,0.00012551130030706516,0.0001111195198909689,7.463037656407381e-06
2,68,0.00010137011445708667,0.00012551130030706516,0.00011309239891679731,7.700451738156792e-06
3,62,0.00010137011445708667,0.00012551130030706516,0.00011251800957958286,7.936150000028965e-06
4,72,0.00010137011445708667,0.00012551130030706516,0.00011385432163623849,8.218418931670553e-06
5,70,0.00010137011445708667,0.00012551130030706516,0.00011382546296476921,8.346382035399773e-06
6,64,0.00010213806085269498,0.00012551130030706516,0.00011518859649270459,7.876942511630057e-06
7,64,0.00010213806085269498,0.00012551130030706516,0.00011608495542274932,7.470588990640998e-06
8,68,0.0001028080435058305,0.00012551130030706516,0.00011774773893858401,6.596457850328906e-06
9,71,0.0001028080435058305,0.00012551130030706516,0.00011690759614758797,6.347249802540568e-06
10,61,0.0001028080435058305,0.00012551130030706516,0.0001170503485676163,5.998512140129957e-06
11,70,0.0001028080435058305,0.00012551130030706516,0.00011766826036626442,5.87692356364307e-06
12,68,0.0001028080435058305,0.00012551130030706516,0.00011792018999876024,5.642997749732338e-06
13,76,0.0001028080435058305,0.00012551130030706516,0.00011888814287042467,5.44453270390657e-06
14,64,0.0001028080435058305,0.00012551130030706516,0.00011942258861560996,4.922615440102186e-06
15,65,0.0001028080435058305,0.00012551130030706516,0.00011849378495509109,5.4082621068912836e-06
16,73,0.0001028080435058305,0.00012551130030706516,0.00011897441562331924,5.025656841476266e-06
17,66,0.0001028080435058305,0.00012551130030706516,0.00011870673119378165,4.396296852782103e-06
18,74,0.0001152737420118235,0.00012551130030706516,0.000120105046434701,3.393912415515771e-06
19,72,0.0001152737420118235,0.00012551130030706516,0.00012053342812674592,3.3984344000304777e-06
20,66,0.0001152737420118235,0.00012551130030706516,0.00012054287165068436,3.598864230395193e-06
21,64,0.0001152737420118235,0.00012551130030706516,0.00012029163025414254,3.5245254770583067e-06
22,74,0.0001152737420118235,0.00012551130030706516,0.00012025731386125435,3.581350516631676e-06
23,70,0.0001152737420118235,0.00012551130030706516,0.00011976076292550916,3.355615002463679e-06
24,70,0.0001152737420118235,0.00012551130030706516,0.00012004819694026631,3.5245902185665494e-06
25,74,0.0001152737420118235,0.00012551130030706516,0.00012047539273807202,3.8145360550635432e-06
26,70,0.0001152737420118235,0.00012551130030706516,0.00012082391026602699,3.976485944442063e-06
27,72,0.0001152737420118235,0.00012551130030706516,0.0001205677395376079,4.121687313712357e-06
28,61,0.0001152737420118235,0.00012551130030706516,0.0001203711192471084,3.975716427420137e-06
29,70,0.0001152737420118235,0.00012551130030706516,0.00012006954414757356,3.735932610291601e-06
30,70,0.0001152737420118235,0.00012551130030706516,0.00011986055663162906,3.8068674631655667e-06
31,74,0.0001152737420118235,0.00012551130030706516,0.0001199300321615958,3.705256144359446e-06
32,68,0.0001152737420118235,0.00012551130030706516,0.00012015081198189828,3.782183111801559e-06
33,65,0.0001152737420118235,0.00012551130030706516,0.00011972031328047175,3.6323622314483193e-06
34,76,0.0001152737420118235,0.00012551130030706516,0.00011922034806209491,3.661274430219674e-06
35,64,0.0001152737420118235,0.00012551130030706516,0.00011921999589902964,3.7981320227873904e-06
36,66,0.0001152737420118235,0.00012551130030706516,0.00011965048558743981,3.866446834070201e-06
37,74,0.0001152737420118235,0.00012551130030706516,0.0001203701651239072,4.102942637957183e-06
38,68,0.0001152737420118235,0.00012551130030706516,0.0001208605754393348,3.88543220150958e-06
39,70,0.0001152737420118235,0.00012551130030706516,0.0001203614349391156,3.795136051241543e-06
40,74,0.0001152737420118235,0.00012551130030706516,0.0001205963788522546,3.4381030633493667e-06
41,58,0.0001152737420118235,0.00012551130030706516,0.00012044400004669041,3.4111040186382637e-06
42,68,0.0001152737420118235,0.00012551130030706516,0.00012021235002415587,3.4396046801917167e-06
43,74,0.0001152737420118235,0.00012551130030706516,0.00012029655958601979,3.2955741865989675e-06
44,68,0.0001152737420118235,0.00012551130030706516,0.00012035599864492852,3.1072856239915947e-06
45,64,0.0001152737420118235,0.00012551130030706516,0.00012086398070895016,3.428890872544501e-06
46,66,0.0001152737420118235,0.00012551130030706516,0.0001206549841799893,3.4068154286518213e-06
47,68,0.0001152737420118235,0.00012551130030706516,0.00012028770900920106,2.90338587424837e-06
48,58,0.0001152737420118235,0.00012551130030706516,0.00012028699567005424,3.0748814124425255e-06
49,70,0.0001152737420118235,0.00012551130030706516,0.0001203892495356046,3.360320185567946e-06
50,74,0.0001152737420118235,0.00012551130030706516,0.00011997125647768292,3.2412530724657057e-06
51,60,0.0001152737420118235,0.00012551130030706516,0.00012003105671267315,3.0553845557032495e-06
52,62,0.0001152737420118235,0.00012551130030706516,0.00011995002966240285,2.994318634339564e-06
53,70,0.0001152737420118235,0.00012551130030706516,0.00011978797556186223,2.861414053952301e-06
54,72,0.0001152737420118235,0.00012551130030706516,0.00012026128005691408,3.357757916536706e-06
55,66,0.0001152737420118235,0.00012551130030706516,0.00012038088052689457,2.976124793082545e-06
56,72,0.0001152737420118235,0.00012551130030706516,0.00012047476538373501,2.870908067963618e-06
57,78,0.0001152737420118235,0.00012551130030706516,0.00012068376191269585,2.910042025704688e-06
58,64,0.0001190291362854394,0.00012551130030706516,0.00012081173139138637,2.894378784671217e-06
59,80,0.0001190291362854394,0.00012551130030706516,0.00012048762319030512,2.7068371375207063e-06
60,78,0.0001190291362854394,0.00012551130030706516,0.00012121686664273799,3.0651366845308887e-06
61,74,0.0001190291362854394,0.00012551130030706516,0.00012137892074327865,3.1161195857789983e-06
62,66,0.0001190291362854394,0.00012551130030706516,0.00012145994779354896,3.138164162893424e-06
63,74,0.0001190291362854394,0.00012551130030706516,0.00012137892074327867,3.1161195857779366e-06
64,76,0.0001190291362854394,0.00012551130030706516,0.00012145994779354894,3.138164162893424e-06
65,61,0.0001190291362854394,0.00012551130030706516,0.00012154097484381927,3.15797666044396e-06
66,62,0.0001190291362854394,0.00012551130030706516,0.00012113583959246768,3.036082600525462e-06
67,62,0.0001190291362854394,0.00012551130030706516,0.0001212978936930083,3.091795185123194e-06
68,74,0.0001190291362854394,0.00012551130030706516,0.0001216220018940896,3.1755988564027034e-06
69,67,0.0001190291362854394,0.00012551130030706516,0.0001218650830449006,3.2156613672652684e-06
70,59,0.0001190291362854394,0.00012551130030706516,0.00012218919124598187,3.240069014380038e-06
71,68,0.0001190291362854394,0.00012551130030706516,0.00012210816419571156,3.237028123033608e-06
72,68,0.0001190291362854394,0.00012551130030706516,0.00012170302894435991,3.1910670378298e-06
73,68,0.0001190291362854394,0.00012551130030706516,0.00012235124534652254,3.240069014378506e-06
74,74,0.0001190291362854394,0.00012551130030706516,0.00012243227239679285,3.2370281230341186e-06
75,66,0.0001190291362854394,0.00012551130030706516,0.0001225943264973335,3.2248358833915235e-06
76,60,0.0001190291362854394,0.00012551130030706516,0.00012235124534652257,3.2400690143769747e-06
77,74,0.0001190291362854394,0.00012551130030706516,0.00012178405599463024,3.2044123981325095e-06
78,66,0.0001190291362854394,0.00012551130030706516,0.00012218919124598187,3.240069014380038e-06
79,72,0.0001190291362854394,0.00012551130030706516,0.00012243227239679285,3.2370281230341186e-06
80,72,0.0001190291362854394,0.00012551130030706516,0.0001225943264973335,3.2248358833910106e-06
81,62,0.0001190291362854394,0.00012551130030706516,0.00012259432649733352,3.2248358833894715e-06
82,69,0.0001190291362854394,0.00012551130030706516,0.00012267535354760378,3.2156613672675838e-06
83,66,0.0001190291362854394,0.00012551130030706516,0.00012243227239679288,3.2370281230330967e-06
84,68,0.0001190291362854394,0.00012551130030706516,0.00012259432649733352,3.2248358833899844e-06
85,65,0.0001190291362854394,0.00012551130030706516,0.00012316151584922574,3.1161195857797945e-06
86,68,0.0001190291362854394,0.00012551130030706516,0.00012316151584922577,3.116119585779264e-06
87,74,0.0001190291362854394,0.00012551130030706516,0.00012364767815084774,2.9338058814070474e-06
88,72,0.0001190291362854394,0.00012551130030706516,0.00012380973225138838,2.8521061310448174e-06
89,74,0.0001190291362854394,0.00012551130030706516,0.000123971786351929,2.758492115760567e-06
90,70,0.0001190291362854394,0.00012551130030706516,0.0001238907593016587,2.8068593571111278e-06
91,76,0.0001190291362854394,0.00012551130030706516,0.00012413384045246968,2.651702294688228e-06
92,66,0.0001190291362854394,0.00012551130030706516,0.00012413384045246965,2.6517022946907236e-06
93,76,0.0001190291362854394,0.00012551130030706516,0.00012413384045246968,2.651702294688228e-06
94,71,0.0001190291362854394,0.00012551130030706516,0.000123971786351929,2.7584921157593674e-06
95,55,0.0001190291362854394,0.00012551130030706516,0.0001236476781508477,2.933805881408739e-06
96,66,0.0001190291362854394,0.00012551130030706516,0.00012397178635192898,2.7584921157617666e-06
97,76,0.0001190291362854394,0.00012551130030706516,0.000123971786351929,2.758492115760567e-06
98,68,0.0001190291362854394,0.00012551130030706516,0.00012380973225138838,2.8521061310448174e-06
99,74,0.0001190291362854394,0.00012551130030706516,0.00012437692160328063,2.4630090899066143e-06
