generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
0,10,0.005208964520654087,0.007549827806582445,0.006446337215944768,0.0009141185449132942
1,8,0.005449572490107007,0.0074531555299844265,0.006907583285157363,0.0005819053060574812
2,8,0.005027741467026885,0.007488287003506906,0.006839169202126921,0.0006485479055931095
3,10,0.006563068247502266,0.007488287003506906,0.00716987979836973,0.0003158174643799075
4,10,0.0068353456269788235,0.007401550210369178,0.007151442329832715,0.00017654845261061615
5,10,0.005307152904388332,0.007252960295837966,0.0068220134401925075,0.0005255156179899234
6,8,0.006693121200489521,0.007568774341868051,0.00703316261236456,0.00026766971332708436
7,10,0.005507580186059652,0.0074684342318676366,0.006900154885545659,0.0005255761507496896
8,10,0.006832315236285071,0.007431746343342057,0.00706649272314282,0.00020514544184523897
9,10,0.005310295505613584,0.007243787153834509,0.006857403197090148,0.0005380620791777836
10,6,0.005310295505613584,0.007317917774683493,0.0065337927649828,0.000796172642802938
11,10,0.0053990249755164225,0.007881560167702308,0.0066332803748379385,0.0008477382398052813
12,10,0.005535705201389172,0.007627024165554776,0.006824032368073783,0.0007185879191471026
13,10,0.005535705201389172,0.007881560167702308,0.0065103281863943974,0.0008726826745196072
14,10,0.005590457912093224,0.007639438502762341,0.00669604069329381,0.0006523837014945
15,10,0.005644581242788882,0.007532630118116527,0.007026300686201856,0.0005356281410770138
16,10,0.006556680864202474,0.007532630118116527,0.007225856814781001,0.0002875236625185158
17,9,0.006792929736359967,0.007506156456684464,0.007209171053159201,0.0002206161282218673
18,10,0.00535907453169578,0.007626918600353745,0.007029050406154732,0.0006312674131435213
19,10,0.005327930449838799,0.007556143617542891,0.006752151612912037,0.0006906998366286201
20,10,0.006636445713963611,0.008082243626311512,0.007125804432330646,0.00042045796403199687
21,10,0.005466388285272608,0.007355148485517419,0.0068373667752018655,0.0004765898230574629
22,6,0.005341303576159409,0.007399990886293467,0.006712185712099287,0.0006945427361872164
23,10,0.006746510179817883,0.007399990886293467,0.007055890986065777,0.00023890779040715589
24,10,0.006777018667485548,0.007196387849278094,0.006927590966932426,0.00011421559026949106
25,8,0.006888252073866998,0.007398506398941383,0.007083158923643068,0.00021171949448647127
26,10,0.006888252073866998,0.007292659412547482,0.007112314578284609,0.00014870150311737073
27,10,0.006623123662801938,0.007292659412547482,0.006997696306901645,0.00018460756282181426
28,10,0.005339048575879626,0.007249855985765459,0.006866136414050872,0.0005219330511476655
29,8,0.006703412981141759,0.007562482861896634,0.007122185661469207,0.0002654105556796201
30,8,0.006703412981141759,0.007562482861896634,0.007042168347652718,0.00022185137510724237
31,10,0.006912929157234271,0.007562482861896634,0.007092552298054321,0.00020045987423205684
32,10,0.006912929157234271,0.007562482861896634,0.007134303332067345,0.0002150299834674075
33,10,0.0065777701984611435,0.007316863349110073,0.00699503995944209,0.00018843727031856315
34,10,0.006470952274327086,0.007694515719964478,0.007105398219219542,0.0003617924026215716
35,6,0.006703412981141759,0.0075868016171109194,0.007255014379305001,0.00031711358237842104
36,10,0.00686711632265925,0.007694515719964478,0.007277055569817762,0.00031273359186690015
37,8,0.006720743886941547,0.007694515719964478,0.007271234416911137,0.00033774854643024867
38,6,0.006623123662801938,0.007694515719964478,0.007288312953068708,0.00036278438876236133
39,8,0.006623123662801938,0.007781982097775777,0.0074162897433203475,0.000394452491227229
40,10,0.007031274617976629,0.007781982097775777,0.007401616150393991,0.00030224066811117365
41,6,0.007034593402273744,0.007781982097775777,0.0073180664533967765,0.00031069493146917244
42,8,0.007034593402273744,0.007781982097775777,0.0072973470689223245,0.0003035658170011482
43,8,0.006879988718096629,0.007781982097775777,0.007263154446112091,0.00029581333225943136
44,6,0.006973943739748537,0.007781982097775777,0.007375968946409103,0.00032174760000275104
45,8,0.006879988718096629,0.0075868016171109194,0.007101398608000062,0.00018171729325599582
46,10,0.006874937221263625,0.007694515719964478,0.007135974168400236,0.00020828315680967877
47,10,0.006879988718096629,0.007781982097775777,0.007196258417093508,0.00028284964212519807
48,8,0.006879988718096629,0.007781982097775777,0.0071418471076863,0.00022777746273671315
49,10,0.006874937221263625,0.00711755699583875,0.007056655114263699,6.751823457533144e-05
