generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,avg_cost
0,426,0.0002394964135899022,0.0003086983288446254,0.00027053510118410485,1.0179425814575359e-05,3696.3780138810116
1,443,0.00024476382751296153,0.0003068563313966266,0.0002698841825163108,1.0229561956008965e-05,3705.2931026795677
2,427,0.00024189056058167207,0.0003141095521640652,0.00027076745386263247,1.0346699462213051e-05,3693.2060546217886
3,434,0.00024159317016341563,0.0003014028577591332,0.00027107303188869387,9.6444333833993e-06,3689.042738897808
4,427,0.00024570104584005156,0.00029966088081729956,0.00027050072931725173,9.624109197752836e-06,3696.8477036051486
5,411,0.0002407199715091008,0.0003081581616457222,0.00027007111271550944,1.0043298853844881e-05,3702.7284774932273
6,404,0.0002449202102422664,0.00030761114250830426,0.0002704534112917789,9.922961590988016e-06,3697.494497198814
7,414,0.0002449202102422664,0.00030903589778330607,0.00027054824360628354,9.939972637225288e-06,3696.198454924195
8,432,0.0002467808308177833,0.0003050941907763955,0.0002705266503428897,9.993471921495357e-06,3696.493483109743
9,432,0.00024334151523008074,0.0003067085159563411,0.00027077317946369426,1.0297825658180943e-05,3693.1279603860535
10,424,0.00024687431696894714,0.0002978101202081919,0.0002708955660719961,9.747011486416175e-06,3691.459459820872
11,438,0.0002484195395757108,0.00029833292479616115,0.00027079949846569765,9.641218675195523e-06,3692.769025296665
12,424,0.00024929818528099916,0.00030067503558462935,0.00027063354074418207,9.851556764237967e-06,3695.0335026849307
13,432,0.00024682876400752645,0.0003014881819773568,0.00027033680452413604,9.777294663749347e-06,3699.0893702404423
14,443,0.0002488810243598405,0.00031160263550359925,0.0002714343607887706,1.0156961248487472e-05,3684.131946648409
15,413,0.0002477232672424228,0.00030022736929778037,0.0002712161015913635,9.903612608442112e-06,3687.0967252035884
16,418,0.0002454036355647888,0.00030268802018282277,0.00027088364765094646,9.915511606736551e-06,3691.6218777760023
17,410,0.00024638165449706543,0.0002991184120301275,0.0002712468789011164,9.259772810175285e-06,3686.67836493172
18,419,0.0002490530597250804,0.00030112388558156656,0.00027083615799999253,9.341326855074972e-06,3692.2691836443328
19,429,0.00024542379908192323,0.0003179050910087801,0.0002700224506604052,9.815740014261247e-06,3703.3957641457528
20,449,0.000246287984079698,0.0003116747583094969,0.0002709701898367576,9.914344108610738e-06,3690.4428513056614
21,427,0.000246299137936452,0.00030661996517447756,0.0002701983845826054,9.710546693127729e-06,3700.9843768857872
22,429,0.0002439867207065409,0.00030687704687349006,0.00026944679234700486,9.96101600447996e-06,3711.3078663492056
23,420,0.00024394046122192445,0.0003022933145394292,0.0002699238406813697,9.455586029832004e-06,3704.7487079158936
24,429,0.00024878096774087565,0.00029823780783948993,0.00027016201506525336,9.493300143203616e-06,3701.482607606646
25,430,0.00024279022361605902,0.00030516195657366254,0.0002700969800429251,9.80384207981396e-06,3702.3738652726706
26,434,0.0002442341816682037,0.0003054498870037851,0.00027020619609945487,1.0078346021935382e-05,3700.877383403635
27,440,0.0002462601213250519,0.0003045315722933154,0.00027029769116775613,9.54907289924846e-06,3699.62464599583
28,405,0.00024831947154954506,0.00031196921773718965,0.0002704025468124534,1.008575079449771e-05,3698.1900199837355
29,425,0.00024554591929555966,0.00031196921773718965,0.00027051360832205875,1.0327134968186986e-05,3696.671698709717
30,422,0.0002465091595683978,0.00030738519949158674,0.0002699829761220935,1.00199258915296e-05,3703.937242131049
31,424,0.00023997478560156698,0.0003070188795323381,0.00027098852575464555,9.962472251709427e-06,3690.1931445813516
32,444,0.00024962479878874234,0.00031849848284940175,0.00027214171453957204,1.0197197635888297e-05,3674.556110193795
33,428,0.00024282501752249586,0.00031849848284940175,0.0002711878258366746,1.0343883603072657e-05,3687.481165184234
34,406,0.00024232614805243894,0.0003013286997039375,0.00027110773882562907,9.601666622678326e-06,3688.5704713991195
35,441,0.0002449760382031041,0.00030428850874681697,0.0002704526579545532,9.522990777908267e-06,3697.5047964514356
36,432,0.00024545622473205926,0.00030407895772678633,0.0002695617556819915,9.473055447266721e-06,3709.725058994363
37,419,0.00024556099727437964,0.00030177546043278386,0.00026943277483896855,9.427236747680094e-06,3711.5009508314956
38,425,0.0002511690321953708,0.0003023280630966526,0.000269978061909958,8.885194827773867e-06,3704.004662177018
39,411,0.00024635585304995833,0.00030207288783519394,0.00026972756781158994,9.221958271465766e-06,3707.4445452995737
40,409,0.0002434235946399617,0.0003032507787762219,0.0002701865619983576,1.0014220550725423e-05,3701.146321281807
41,420,0.00024019312354048338,0.0002985418543704062,0.00026974401262604424,9.670678716046848e-06,3707.218522719671
42,432,0.00024019312354048338,0.0002998434727706355,0.0002704518590653727,9.772089763552994e-06,3697.515718530459
43,436,0.0002441853851724901,0.0003041267926684365,0.0002702302745631948,9.910909631789912e-06,3700.5476222692605
44,416,0.00024357813097956963,0.0003076691657160338,0.0002701926370532419,9.847460654887081e-06,3701.0631041102292
45,446,0.00024422121776929986,0.00030107126016848954,0.00027011918778093943,9.769237636548781e-06,3702.0694761268774
46,416,0.00024182348719198056,0.00029817122546889574,0.0002699475970003002,9.604729992349643e-06,3704.4226772609054
47,430,0.0002438250575350226,0.0003089036334613592,0.00026972865770549613,9.905444173808869e-06,3707.4295646102696
48,410,0.0002485547813868937,0.00030213348099190587,0.0002705013890726056,9.928258048005104e-06,3696.838686959899
49,438,0.00024732674304407627,0.0003007903844966567,0.0002701826467540625,9.777304831675391e-06,3701.199954970697
50,431,0.0002456361456874511,0.00030479055886893544,0.0002706282840359866,9.994475616576476e-06,3695.1052753489203
51,434,0.00023765391647244662,0.00030330586489234565,0.00027138322251835724,1.0257669005319906e-05,3684.8261683986625
52,429,0.00024715386705173267,0.00030134028502194207,0.0002715231697908737,9.656894667433437e-06,3682.9269515754286
53,439,0.00024691042014645775,0.0003012322124978958,0.00027186875341190305,9.80314909571146e-06,3678.245430746208
54,440,0.0002438596378728829,0.0003088027327664958,0.0002709883507023594,9.708875564642735e-06,3690.1955283618518
55,408,0.0002474255041391852,0.0003088027327664958,0.00027154753331647,1.0098036380764802e-05,3682.5965155594645
56,438,0.00024398131229037498,0.0003033526106826313,0.0002708345923319939,1.0075210631267933e-05,3692.2905282873985
57,406,0.00023912599996350696,0.00030160636149871014,0.0002714682408756812,1.01302215234875e-05,3683.6721554399055
58,436,0.0002480960889815335,0.00030381337013689244,0.00027125309097613645,9.896533563709552e-06,3686.5939348428483
59,453,0.0002434609559042036,0.00029867559986222915,0.00027078467749081414,9.750501343962875e-06,3692.9711432210675
60,425,0.00024354408770277223,0.0003022938662841641,0.00027160124293023653,9.678915484073553e-06,3681.8682757532883
61,414,0.0002511206273892465,0.000299259902625763,0.00027118963987968534,9.275801898582306e-06,3687.4564988679326
62,426,0.0002447281064960541,0.00030644408137988456,0.00027162930635593233,1.0017791689092424e-05,3681.4878829371946
63,427,0.00024295971162960553,0.00030501443036888657,0.00027192279531412897,1.1107621795253341e-05,3677.514416710766
64,424,0.00024495586225909696,0.00030966874974544745,0.000272131620708712,1.0740954450956957e-05,3674.6924058134123
65,429,0.00024629413551594003,0.0003091476251237684,0.0002713838236898144,9.841075895300662e-06,3684.81800574443
66,442,0.0002421531234443402,0.0003055687243054391,0.0002704442721993693,1.0253426706018033e-05,3697.6194462081576
67,424,0.0002421531234443402,0.00031167031596470585,0.0002706655166534178,1.0190756531014713e-05,3694.596978456186
68,445,0.0002434835421788138,0.0003050126966904735,0.00027102162873894603,1.0455665438688446e-05,3689.742418909385
69,434,0.0002486480890815584,0.00030947303186177775,0.00027103897751387586,1.0126625474079906e-05,3689.506244351165
70,444,0.00024987509839625804,0.0003062866254956845,0.0002710558402406948,9.487798226207854e-06,3689.276715498955
71,420,0.0002483796677334457,0.00031480988871509315,0.00027064798121786716,1.0230665916211755e-05,3694.836353480932
72,417,0.00024630023973514224,0.0003073043527379637,0.00027021418343157663,1.0101496891360457e-05,3700.767988195627
73,424,0.00024627829011990515,0.00030517212696173565,0.0002710468631924628,1.0683795507260018e-05,3689.398904018778
74,436,0.00024162887700030996,0.00030455867828641073,0.000270513393424393,1.0347197629909604e-05,3696.6746353706676
75,423,0.00024380123599031695,0.0003020829391447119,0.0002705179945774699,1.0301169235130184e-05,3696.6117598274
76,433,0.0002457175769114624,0.00029805617134404767,0.00027039028229358295,9.951068970699345e-06,3698.357764626412
77,432,0.0002397517462616344,0.00030753810315890904,0.0002710695473469819,1.0159125015501081e-05,3689.0901607621477
78,439,0.00024260046962624324,0.00030804526201721723,0.0002706589968596759,9.784579935915205e-06,3694.685976089882
79,424,0.00024827263824383827,0.00030804526201721723,0.0002717676499796989,9.775017368372174e-06,3679.6138174455286
80,443,0.00024000601715203505,0.00030742629714776047,0.0002718731376709768,1.0000618673136193e-05,3678.186114915879
81,429,0.0002415931143250776,0.00031289190609718067,0.00027198310334185916,1.0833012968875122e-05,3676.6989850214586
82,425,0.00024657715932880074,0.0003093243477207195,0.00027180803787905976,9.993824423806802e-06,3679.067064399866
83,450,0.0002459732439270588,0.00030531268401163576,0.00027143055202488205,9.96983419330425e-06,3684.1836430717276
84,432,0.00024549339027372187,0.0003081072167181846,0.0002712649912988643,1.0116206868474693e-05,3686.43220495142
85,434,0.0002453736473357339,0.0003031016272253577,0.00027129632708589247,9.997398819670374e-06,3686.0064076112603
86,406,0.0002368801795373801,0.0003041761476373915,0.0002710487445452887,1.0343127435797541e-05,3689.3732958534815
87,402,0.000245365669378984,0.0003041761476373915,0.00027118786132900654,1.0052931656877437e-05,3687.480682576698
88,430,0.00024129671954314398,0.0003093242422473878,0.0002715054220450214,9.718703552884299e-06,3683.16769686529
89,415,0.00024129671954314398,0.0003042583661145057,0.0002706640608803172,9.602056921975304e-06,3694.6168499340665
90,439,0.00024129671954314398,0.0003045230491304104,0.00026964930621392407,1.005303405667212e-05,3708.520574522295
91,432,0.00024129671954314398,0.00030478120653121374,0.00027020111848153163,1.0650307331364457e-05,3700.9469302709435
92,430,0.00024714725224540606,0.0003017375398730533,0.00027062699509977655,1.0098668682147665e-05,3695.122874313826
93,422,0.00024364200929941933,0.0002992953035007134,0.0002702524185388526,1.0082625296062077e-05,3700.2444063464905
94,430,0.0002466526570461941,0.00030310361692169465,0.00027027479192302323,1.032426961615658e-05,3699.938099609413
95,424,0.00024290014966607242,0.0003098000325495247,0.00027114945822816146,1.011000714637224e-05,3688.0029432274946
96,438,0.00024481487003590806,0.00029815176035784355,0.0002702335103458905,9.655528334025304e-06,3700.503311821066
97,406,0.0002427868174836275,0.00030333591722383146,0.00027065065166957035,1.0322041148341227e-05,3694.799897326209
98,438,0.0002427868174836275,0.0003024317421286687,0.00027096796739276246,9.936697059754118e-06,3690.473119837522
99,434,0.00024068755573346343,0.00030641842993850546,0.0002703311106032963,9.948466623028073e-06,3699.1672832930926
